ProlificID,cohort,consent,gender,age,training1_success,training1_time,training1_dist_C,training1_dist_E,training1_dist_F,training1_dist_L,training1_dist_M,training1_dist_N,training1_dist_O,training1_dist_T,training1_sum_distance,training2_success,training2_time,training2_dist_C,training2_dist_E,training2_dist_F,training2_dist_L,training2_dist_M,training2_dist_N,training2_dist_O,training2_dist_T,training2_sum_distance,training3_success,training3_time,training3_dist_C,training3_dist_E,training3_dist_F,training3_dist_L,training3_dist_M,training3_dist_N,training3_dist_O,training3_dist_T,training3_sum_distance,training4_success,training4_time,training4_dist_C,training4_dist_E,training4_dist_F,training4_dist_L,training4_dist_M,training4_dist_N,training4_dist_O,training4_dist_T,training4_sum_distance,training_sum_success,game1_success,game1_time,game1_sum_identified,game1_success_rate,game1_dist_C,game1_dist_E,game1_dist_F,game1_dist_L,game1_dist_M,game1_dist_N,game1_dist_O,game1_dist_T,game1_sum_distance,game1_ca_agreed,game2_success,game2_time,game2_sum_identified,game2_success_rate,game2_dist_C,game2_dist_E,game2_dist_F,game2_dist_L,game2_dist_M,game2_dist_N,game2_dist_O,game2_dist_T,game2_sum_distance,game2_ca_agreed,game3_success,game3_time,game3_sum_identified,game3_success_rate,game3_dist_C,game3_dist_E,game3_dist_F,game3_dist_L,game3_dist_M,game3_dist_N,game3_dist_O,game3_dist_T,game3_sum_distance,game3_ca_agreed,game4_success,game4_time,game4_sum_identified,game4_success_rate,game4_dist_C,game4_dist_E,game4_dist_F,game4_dist_L,game4_dist_M,game4_dist_N,game4_dist_O,game4_dist_T,game4_sum_distance,game4_ca_agreed,game5_success,game5_time,game5_sum_identified,game5_success_rate,game5_dist_C,game5_dist_E,game5_dist_F,game5_dist_L,game5_dist_M,game5_dist_N,game5_dist_O,game5_dist_T,game5_sum_distance,game5_ca_agreed,game6_success,game6_time,game6_sum_identified,game6_success_rate,game6_dist_C,game6_dist_E,game6_dist_F,game6_dist_L,game6_dist_M,game6_dist_N,game6_dist_O,game6_dist_T,game6_sum_distance,game6_ca_agreed,game7_success,game7_time,game7_sum_identified,game7_success_rate,game7_dist_C,game7_dist_E,game7_dist_F,game7_dist_L,game7_dist_M,game7_dist_N,game7_dist_O,game7_dist_T,game7_sum_distance,game7_ca_agreed,game8_success,game8_time,game8_sum_identified,game8_success_rate,game8_dist_C,game8_dist_E,game8_dist_F,game8_dist_L,game8_dist_M,game8_dist_N,game8_dist_O,game8_dist_T,game8_sum_distance,game8_ca_agreed,game9_success,game9_time,game9_sum_identified,game9_success_rate,game9_dist_C,game9_dist_E,game9_dist_F,game9_dist_L,game9_dist_M,game9_dist_N,game9_dist_O,game9_dist_T,game9_sum_distance,game9_ca_agreed,game10_success,game10_time,game10_sum_identified,game10_success_rate,game10_dist_C,game10_dist_E,game10_dist_F,game10_dist_L,game10_dist_M,game10_dist_N,game10_dist_O,game10_dist_T,game10_sum_distance,game10_ca_agreed,game_sum_success_total,total_time,average_game_time,game_sum_ca_agreed_total,game_sum_agreed_ca_right,game_sum_agreed_ca_wrong,game_sum_disagreed_ca_right,game_sum_disagreed_ca_wrong_success,game_sum_disagreed_ca_wrong_failure,avg_task_load,avg_trust,avg_explanation
5f4f75e0a8de8e02d2c8c8c9,4,Yes,Female,41,True,41.03,0,0,0,0,0,0,0,0,0,False,142.61,2,0,0,0,0,1,0,0,3,True,24.84,0,0,0,0,0,0,0,0,0,False,50.4,0,1,0,0,0,0,0,0,1,2,False,53.24,6,5,0,0,0,0,1,1,0,1,3,False,False,48.01,4,5,1,2,0,0,0,0,0,2,5,False,False,64.56,8,7,0,0,0,0,0,0,0,1,1,False,False,49.4,8,5,0,2,0,1,0,0,2,0,5,False,False,52.34,7,6,0,0,1,0,0,0,1,0,2,False,False,33.06,0,2,0,2,1,1,0,3,1,1,9,False,False,48.55,6,3,1,1,1,0,1,0,1,0,5,False,False,43.47,5,5,1,1,2,0,0,0,0,0,4,False,False,59.3,5,2,1,1,1,0,1,0,1,1,6,False,False,39.2,2,4,0,0,0,2,2,2,0,1,7,False,0,1122,49.113,0,0,0,4,0,6,14.4,1.875,3.0
5a3e76517aebf700011527a4,4,Yes,Female,20,True,80.38,0,0,0,0,0,0,0,0,0,True,24.82,0,0,0,0,0,0,0,0,0,True,19.23,0,0,0,0,0,0,0,0,0,True,20.57,0,0,0,0,0,0,0,0,0,4,False,40.7,7,4,1,0,0,1,0,1,1,0,4,False,False,72.85,8,7,0,1,0,0,0,0,0,0,1,False,False,56.19,6,5,0,0,0,0,1,0,1,1,3,False,True,39.28,9,8,0,0,0,0,0,0,0,0,0,False,False,75.95,6,5,1,0,0,1,0,0,1,0,3,False,False,95.16,7,5,1,1,0,0,0,2,0,0,4,False,True,97.39,9,8,0,0,0,0,0,0,0,0,0,True,False,80.82,7,6,1,1,0,0,0,0,0,0,2,False,False,71.01,6,5,0,0,0,1,0,0,1,1,3,False,False,63.43,6,5,0,0,0,1,1,1,0,0,3,False,2,1082,69.27799999999999,1,1,0,3,1,5,13.0,3.25,3.125
5b0c82406ff4ee0001db28d1,4,Yes,Female,34,True,46.4,0,0,0,0,0,0,0,0,0,True,41.92,0,0,0,0,0,0,0,0,0,True,48.61,0,0,0,0,0,0,0,0,0,True,27.77,0,0,0,0,0,0,0,0,0,4,False,70.0,6,5,0,0,0,0,1,1,0,1,3,False,False,74.15,8,6,0,2,0,1,0,0,0,0,3,False,False,57.21,7,6,0,0,0,0,0,0,1,1,2,False,False,54.13,8,7,0,0,0,1,0,0,0,0,1,False,False,90.55,8,7,0,0,1,0,0,0,0,0,1,False,False,57.51,7,6,1,0,0,0,0,3,0,0,4,False,True,166.48,9,8,0,0,0,0,0,0,0,0,0,True,False,76.54,7,6,0,1,1,0,0,0,0,0,2,False,False,91.68,8,7,0,0,0,0,0,1,0,0,1,False,False,63.09,7,6,0,0,0,1,1,0,0,0,2,False,1,1419,80.134,1,1,0,3,0,6,13.2,2.0,2.375
5b1fc2ef4c72120001f249b3,4,Yes,Female,27,True,39.03,0,0,0,0,0,0,0,0,0,True,21.79,0,0,0,0,0,0,0,0,0,True,48.12,0,0,0,0,0,0,0,0,0,True,22.34,0,0,0,0,0,0,0,0,0,4,False,50.34,8,7,0,0,0,0,1,0,0,0,1,False,False,51.2,7,6,0,1,1,0,0,0,0,0,2,False,False,38.21,7,6,0,0,0,0,0,0,1,1,2,False,False,40.94,8,7,0,0,0,1,0,0,0,0,1,False,True,58.67,9,8,0,0,0,0,0,0,0,0,0,False,False,54.75,6,6,0,0,1,0,0,2,0,0,3,False,False,71.3,6,5,0,0,1,1,1,0,0,0,3,False,False,53.22,8,7,0,1,0,0,0,0,0,0,1,False,False,58.18,8,7,0,0,0,0,0,0,0,1,1,False,False,48.04,6,5,0,0,0,1,1,0,0,1,3,False,1,1122,52.485,0,0,0,4,1,5,11.4,2.625,3.625
5d0a52747c51100001caa317,4,Yes,Female,42,True,80.65,0,0,0,0,0,0,0,0,0,False,36.08,0,0,0,1,0,0,0,1,2,False,79.23,1,0,0,0,0,0,1,0,2,True,66.6,0,0,0,0,0,0,0,0,0,2,False,58.58,8,7,0,0,0,0,0,0,0,1,1,False,True,60.67,9,8,0,0,0,0,0,0,0,0,0,False,False,86.54,8,7,0,0,0,0,0,0,0,1,1,False,False,48.28,9,6,0,0,0,1,0,0,0,1,2,True,True,73.3,9,8,0,0,0,0,0,0,0,0,0,False,False,69.81,5,4,0,1,1,0,0,3,0,1,6,False,False,62.9,6,3,0,1,1,1,0,1,0,1,5,False,True,111.51,9,8,0,0,0,0,0,0,0,0,0,True,False,51.95,6,5,0,1,0,1,0,0,0,1,3,False,False,47.08,6,5,0,0,0,1,0,1,0,1,3,False,3,1341,67.06200000000001,2,1,1,3,2,3,12.6,2.625,3.5
5ecd81e2ea4a250f3814bef0,4,Yes,Female,25,True,47.58,0,0,0,0,0,0,0,0,0,True,39.75,0,0,0,0,0,0,0,0,0,True,22.83,0,0,0,0,0,0,0,0,0,True,36.16,0,0,0,0,0,0,0,0,0,4,False,64.02,5,5,0,0,0,0,1,2,0,1,4,False,False,81.8,8,5,0,1,0,1,0,0,0,1,3,False,False,62.56,8,7,0,0,0,0,0,0,0,1,1,False,True,64.66,9,8,0,0,0,0,0,0,0,0,0,False,False,57.84,7,6,0,1,0,0,0,1,0,0,2,False,False,57.52,5,5,0,1,1,0,0,2,0,0,4,False,False,66.41,9,6,0,1,1,0,0,0,0,0,2,False,False,67.22,8,7,0,1,0,0,0,0,0,0,1,False,False,70.5,7,6,0,1,0,0,0,0,0,1,2,False,False,82.48,8,7,0,0,0,1,0,0,0,0,1,False,1,1139,67.501,0,0,0,4,1,5,9.2,1.5,2.0
5d04134bbdeaa5001865e8a3,4,Yes,Female,21,True,57.98,0,0,0,0,0,0,0,0,0,True,29.32,0,0,0,0,0,0,0,0,0,True,28.66,0,0,0,0,0,0,0,0,0,True,42.94,0,0,0,0,0,0,0,0,0,4,True,81.23,9,8,0,0,0,0,0,0,0,0,0,False,True,63.49,9,8,0,0,0,0,0,0,0,0,0,False,True,93.36,9,8,0,0,0,0,0,0,0,0,0,False,True,91.23,9,8,0,0,0,0,0,0,0,0,0,False,True,114.54,9,8,0,0,0,0,0,0,0,0,0,False,True,108.24,9,8,0,0,0,0,0,0,0,0,0,False,True,65.55,9,8,0,0,0,0,0,0,0,0,0,True,False,87.2,8,7,0,1,0,0,0,0,0,0,1,False,False,124.91,7,6,0,1,0,0,0,0,0,1,2,False,True,70.58,9,8,0,0,0,0,0,0,0,0,0,True,8,1472,90.033,2,2,0,2,6,0,11.0,1.875,3.75
5e4aa396b2c8eb000cc39e56,4,Yes,Female,47,True,58.2,0,0,0,0,0,0,0,0,0,True,67.89,0,0,0,0,0,0,0,0,0,True,76.0,0,0,0,0,0,0,0,0,0,True,54.12,0,0,0,0,0,0,0,0,0,4,False,111.54,5,5,0,0,0,0,2,1,0,1,4,False,False,87.06,8,7,0,0,0,0,0,0,0,1,1,False,False,128.0,8,7,0,0,0,0,0,0,0,1,1,False,True,82.94,9,8,0,0,0,0,0,0,0,0,0,False,False,144.3,8,7,0,0,1,0,0,0,0,0,1,False,False,130.1,2,3,0,1,1,1,0,3,0,1,7,False,False,133.64,7,4,0,1,1,1,0,0,0,1,4,False,False,153.58,7,6,1,0,1,0,0,0,0,0,2,False,False,105.58,4,1,1,1,1,1,1,0,1,1,7,False,False,119.96,3,3,1,0,0,1,2,3,0,1,8,False,1,1937,119.67,0,0,0,4,1,5,12.2,2.125,3.5
5ea9516c1eb4f003519bf6ab,4,Yes,Female,26,False,59.78,0,1,0,0,0,0,0,0,1,True,74.59,0,0,0,0,0,0,0,0,0,True,21.73,0,0,0,0,0,0,0,0,0,True,18.65,0,0,0,0,0,0,0,0,0,3,False,106.08,8,7,0,0,0,0,0,1,0,0,1,False,True,79.47,9,8,0,0,0,0,0,0,0,0,0,False,False,113.34,8,7,0,0,0,0,0,0,0,1,1,False,True,99.95,9,8,0,0,0,0,0,0,0,0,0,False,False,115.51,7,6,0,0,1,1,0,0,0,0,2,False,True,236.1,9,8,0,0,0,0,0,0,0,0,0,False,True,104.53,9,8,0,0,0,0,0,0,0,0,0,True,False,60.04,8,7,0,1,0,0,0,0,0,0,1,False,False,113.44,7,6,0,0,0,1,0,0,0,1,2,False,False,101.94,7,6,0,0,0,1,1,0,0,0,2,False,4,1728,113.04,1,1,0,3,3,3,7.8,2.0,3.875
5ed4c78ee57c560008d1ec45,4,Yes,Male,20,True,59.21,0,0,0,0,0,0,0,0,0,True,60.43,0,0,0,0,0,0,0,0,0,True,66.65,0,0,0,0,0,0,0,0,0,True,84.59,0,0,0,0,0,0,0,0,0,4,False,56.67,8,5,0,0,0,1,1,1,0,0,3,False,False,51.45,6,6,0,0,1,0,0,0,0,2,3,False,False,41.22,8,5,0,0,0,0,1,1,0,1,3,False,False,78.65,8,7,0,0,0,1,0,0,0,0,1,False,False,75.85,8,7,0,0,1,0,0,0,0,0,1,False,False,48.64,10,7,1,0,0,0,0,0,0,0,1,True,False,57.91,7,6,0,0,0,0,1,0,0,1,2,False,False,74.02,6,6,2,1,0,0,0,0,0,0,3,False,True,88.75,9,8,0,0,0,0,0,0,0,0,0,True,False,83.2,8,7,0,0,0,1,0,0,0,0,1,False,1,1442,65.636,2,1,1,3,0,5,10.6,2.875,3.375
