ProlificID,cohort,consent,gender,age,training1_success,training1_time,training1_dist_C,training1_dist_E,training1_dist_F,training1_dist_L,training1_dist_M,training1_dist_N,training1_dist_O,training1_dist_T,training1_sum_distance,training2_success,training2_time,training2_dist_C,training2_dist_E,training2_dist_F,training2_dist_L,training2_dist_M,training2_dist_N,training2_dist_O,training2_dist_T,training2_sum_distance,training3_success,training3_time,training3_dist_C,training3_dist_E,training3_dist_F,training3_dist_L,training3_dist_M,training3_dist_N,training3_dist_O,training3_dist_T,training3_sum_distance,training4_success,training4_time,training4_dist_C,training4_dist_E,training4_dist_F,training4_dist_L,training4_dist_M,training4_dist_N,training4_dist_O,training4_dist_T,training4_sum_distance,training_sum_success,game1_success,game1_time,game1_sum_identified,game1_success_rate,game1_dist_C,game1_dist_E,game1_dist_F,game1_dist_L,game1_dist_M,game1_dist_N,game1_dist_O,game1_dist_T,game1_sum_distance,game1_ca_agreed,game2_success,game2_time,game2_sum_identified,game2_success_rate,game2_dist_C,game2_dist_E,game2_dist_F,game2_dist_L,game2_dist_M,game2_dist_N,game2_dist_O,game2_dist_T,game2_sum_distance,game2_ca_agreed,game3_success,game3_time,game3_sum_identified,game3_success_rate,game3_dist_C,game3_dist_E,game3_dist_F,game3_dist_L,game3_dist_M,game3_dist_N,game3_dist_O,game3_dist_T,game3_sum_distance,game3_ca_agreed,game4_success,game4_time,game4_sum_identified,game4_success_rate,game4_dist_C,game4_dist_E,game4_dist_F,game4_dist_L,game4_dist_M,game4_dist_N,game4_dist_O,game4_dist_T,game4_sum_distance,game4_ca_agreed,game5_success,game5_time,game5_sum_identified,game5_success_rate,game5_dist_C,game5_dist_E,game5_dist_F,game5_dist_L,game5_dist_M,game5_dist_N,game5_dist_O,game5_dist_T,game5_sum_distance,game5_ca_agreed,game6_success,game6_time,game6_sum_identified,game6_success_rate,game6_dist_C,game6_dist_E,game6_dist_F,game6_dist_L,game6_dist_M,game6_dist_N,game6_dist_O,game6_dist_T,game6_sum_distance,game6_ca_agreed,game7_success,game7_time,game7_sum_identified,game7_success_rate,game7_dist_C,game7_dist_E,game7_dist_F,game7_dist_L,game7_dist_M,game7_dist_N,game7_dist_O,game7_dist_T,game7_sum_distance,game7_ca_agreed,game8_success,game8_time,game8_sum_identified,game8_success_rate,game8_dist_C,game8_dist_E,game8_dist_F,game8_dist_L,game8_dist_M,game8_dist_N,game8_dist_O,game8_dist_T,game8_sum_distance,game8_ca_agreed,game9_success,game9_time,game9_sum_identified,game9_success_rate,game9_dist_C,game9_dist_E,game9_dist_F,game9_dist_L,game9_dist_M,game9_dist_N,game9_dist_O,game9_dist_T,game9_sum_distance,game9_ca_agreed,game10_success,game10_time,game10_sum_identified,game10_success_rate,game10_dist_C,game10_dist_E,game10_dist_F,game10_dist_L,game10_dist_M,game10_dist_N,game10_dist_O,game10_dist_T,game10_sum_distance,game10_ca_agreed,game_sum_success_total,total_time,average_game_time,game_sum_ca_agreed_total,game_sum_agreed_ca_right,game_sum_agreed_ca_wrong,game_sum_disagreed_ca_right,game_sum_disagreed_ca_wrong_success,game_sum_disagreed_ca_wrong_failure,avg_task_load,avg_trust,avg_explanation
59171c272568db0001a73b35,5,Yes,Male,44,False,18.13,0,0,0,0,0,0,0,1,1,True,36.44,0,0,0,0,0,0,0,0,0,True,63.87,0,0,0,0,0,0,0,0,0,True,58.63,0,0,0,0,0,0,0,0,0,3,False,20.77,7,6,0,0,0,1,0,0,0,1,2,True,False,20.61,7,6,1,0,0,0,0,0,1,0,2,True,False,6.47,0,2,0,1,0,1,2,3,1,1,9,False,False,21.64,9,6,0,0,0,1,0,0,0,1,2,True,True,39.64,9,8,0,0,0,0,0,0,0,0,0,False,True,30.53,9,8,0,0,0,0,0,0,0,0,0,False,False,1.7,0,1,0,1,1,1,2,1,2,1,9,False,False,2.56,0,4,3,2,3,1,0,0,0,0,9,False,True,29.77,9,8,0,0,0,0,0,0,0,0,0,True,True,47.35,9,8,0,0,0,0,0,0,0,0,0,True,4,790,22.104,5,2,3,2,2,1,10.4,3.75,4.0
5eac063dd16b532095da0ba1,5,Yes,Male,19,True,43.82,0,0,0,0,0,0,0,0,0,False,30.55,0,0,0,1,0,0,0,1,2,True,32.34,0,0,0,0,0,0,0,0,0,True,63.92,0,0,0,0,0,0,0,0,0,3,False,43.21,8,7,0,0,0,0,0,0,0,1,1,False,False,53.74,8,7,0,1,0,0,0,0,0,0,1,False,False,57.81,8,7,0,0,0,0,0,0,0,1,1,False,False,51.28,9,6,0,0,0,1,0,0,0,1,2,True,False,110.36,8,7,0,0,1,0,0,0,0,0,1,False,False,79.73,8,7,0,0,0,1,0,0,0,0,1,False,True,73.0,9,8,0,0,0,0,0,0,0,0,0,True,True,67.78,9,8,0,0,0,0,0,0,0,0,0,True,False,55.84,8,7,0,0,1,0,0,0,0,0,1,False,True,76.01,9,8,0,0,0,0,0,0,0,0,0,True,3,1218,66.876,4,3,1,1,0,5,10.6,3.375,3.875
5faae75181a99652292188bf,5,Yes,Male,20,False,122.33,0,0,0,0,0,1,0,0,1,True,42.56,0,0,0,0,0,0,0,0,0,True,88.47,0,0,0,0,0,0,0,0,0,False,18.8,0,0,0,0,1,0,0,0,1,2,False,87.61,7,6,0,0,0,1,0,0,0,1,2,True,False,28.29,7,6,1,0,0,0,0,0,1,0,2,True,False,37.84,7,6,0,0,0,0,0,0,1,1,2,False,False,49.2,10,7,0,0,0,0,1,0,0,0,1,False,False,85.54,7,4,1,0,0,0,1,1,1,0,4,False,False,60.44,9,6,0,0,1,0,1,0,0,0,2,False,False,65.48,6,5,0,0,1,1,0,1,0,0,3,False,True,84.21,9,8,0,0,0,0,0,0,0,0,0,True,False,135.1,7,4,1,0,1,0,0,0,1,1,4,False,True,69.68,9,8,0,0,0,0,0,0,0,0,0,True,2,1574,70.33900000000001,4,2,2,2,0,4,10.8,3.375,4.125
5d55a320d9450800172506d4,5,Yes,Female,24,True,34.12,0,0,0,0,0,0,0,0,0,True,36.5,0,0,0,0,0,0,0,0,0,True,89.66,0,0,0,0,0,0,0,0,0,True,43.8,0,0,0,0,0,0,0,0,0,4,False,56.38,8,7,0,0,0,0,0,0,0,1,1,False,True,57.28,9,8,0,0,0,0,0,0,0,0,0,False,True,58.64,9,8,0,0,0,0,0,0,0,0,0,False,True,53.75,9,8,0,0,0,0,0,0,0,0,0,False,False,103.41,8,7,0,0,1,0,0,0,0,0,1,False,True,60.46,9,8,0,0,0,0,0,0,0,0,0,False,True,73.53,9,8,0,0,0,0,0,0,0,0,0,True,True,60.22,9,8,0,0,0,0,0,0,0,0,0,True,True,64.99,9,8,0,0,0,0,0,0,0,0,0,True,True,61.49,9,8,0,0,0,0,0,0,0,0,0,True,8,1444,65.01500000000001,4,4,0,0,4,2,9.4,2.375,4.625
5f4659f8da76ac02d4d8ca4a,5,Yes,Male,39,False,16.02,0,0,0,0,0,0,0,1,1,True,19.71,0,0,0,0,0,0,0,0,0,True,42.59,0,0,0,0,0,0,0,0,0,True,20.51,0,0,0,0,0,0,0,0,0,3,False,95.66,8,7,0,0,0,0,0,0,0,1,1,False,True,72.4,9,8,0,0,0,0,0,0,0,0,0,False,False,78.57,9,4,1,1,1,0,0,0,1,0,4,True,True,150.61,9,8,0,0,0,0,0,0,0,0,0,False,False,111.48,8,7,0,0,1,0,0,0,0,0,1,False,True,70.66,9,8,0,0,0,0,0,0,0,0,0,False,False,50.91,8,7,0,0,0,0,0,0,0,1,1,False,False,48.69,9,6,0,1,1,0,0,0,0,0,2,False,True,88.2,9,8,0,0,0,0,0,0,0,0,0,True,True,54.4,9,8,0,0,0,0,0,0,0,0,0,True,5,1194,82.158,3,2,1,2,3,2,10.2,3.625,4.375
5f3a7bc6bb3abd08700663bd,5,Yes,Female,18,True,49.88,0,0,0,0,0,0,0,0,0,True,37.14,0,0,0,0,0,0,0,0,0,False,108.88,0,0,0,1,0,0,0,0,1,True,26.03,0,0,0,0,0,0,0,0,0,3,False,70.83,8,7,0,0,0,0,0,0,0,1,1,False,True,83.09,9,8,0,0,0,0,0,0,0,0,0,False,True,96.97,9,8,0,0,0,0,0,0,0,0,0,False,True,57.75,9,8,0,0,0,0,0,0,0,0,0,False,True,72.13,9,8,0,0,0,0,0,0,0,0,0,False,True,81.01,9,8,0,0,0,0,0,0,0,0,0,False,True,75.82,9,8,0,0,0,0,0,0,0,0,0,True,True,66.58,9,8,0,0,0,0,0,0,0,0,0,True,True,86.72,9,8,0,0,0,0,0,0,0,0,0,True,True,79.82,9,8,0,0,0,0,0,0,0,0,0,True,9,1314,77.072,4,4,0,0,5,1,11.0,2.25,3.875
597725537f87260001cd5b65,5,Yes,Female,29,False,41.37,0,0,0,0,0,0,0,1,1,True,61.36,0,0,0,0,0,0,0,0,0,False,31.68,1,0,0,0,0,0,0,0,1,True,32.18,0,0,0,0,0,0,0,0,0,2,False,47.78,7,6,0,0,0,1,0,0,0,1,2,True,True,45.98,9,8,0,0,0,0,0,0,0,0,0,False,False,129.08,8,7,0,0,0,0,0,0,0,1,1,False,True,40.66,9,8,0,0,0,0,0,0,0,0,0,False,False,55.08,8,7,0,0,1,0,0,0,0,0,1,False,True,71.4,9,8,0,0,0,0,0,0,0,0,0,False,True,73.34,9,8,0,0,0,0,0,0,0,0,0,True,False,44.76,8,7,0,1,0,0,0,0,0,0,1,False,False,90.48,8,7,0,0,0,0,0,0,1,0,1,False,True,77.12,9,8,0,0,0,0,0,0,0,0,0,True,5,1507,67.56800000000001,3,2,1,2,3,2,8.4,2.75,4.125
5d162cc3628de0001966c694,5,Yes,Male,32,True,24.66,0,0,0,0,0,0,0,0,0,True,42.68,0,0,0,0,0,0,0,0,0,True,28.16,0,0,0,0,0,0,0,0,0,True,51.25,0,0,0,0,0,0,0,0,0,4,False,53.66,8,7,0,0,0,0,0,0,1,0,1,False,True,32.0,9,8,0,0,0,0,0,0,0,0,0,False,False,111.6,9,6,1,0,0,0,0,0,1,0,2,False,False,32.13,9,6,0,0,0,1,0,0,0,1,2,True,True,61.27,9,8,0,0,0,0,0,0,0,0,0,False,True,60.39,9,8,0,0,0,0,0,0,0,0,0,False,True,51.28,9,8,0,0,0,0,0,0,0,0,0,True,True,41.08,9,8,0,0,0,0,0,0,0,0,0,True,True,54.97,9,8,0,0,0,0,0,0,0,0,0,True,True,37.65,9,8,0,0,0,0,0,0,0,0,0,True,7,1155,53.60299999999999,5,4,1,0,3,2,8.4,3.0,4.0
5dc04bc054c797485567b93b,5,Yes,Female,19,True,71.13,0,0,0,0,0,0,0,0,0,True,71.69,0,0,0,0,0,0,0,0,0,True,57.75,0,0,0,0,0,0,0,0,0,True,85.62,0,0,0,0,0,0,0,0,0,4,True,66.69,9,8,0,0,0,0,0,0,0,0,0,False,True,94.23,9,8,0,0,0,0,0,0,0,0,0,False,True,109.89,9,8,0,0,0,0,0,0,0,0,0,False,True,85.67,9,8,0,0,0,0,0,0,0,0,0,False,False,82.67,8,5,1,0,1,0,0,0,1,0,3,False,True,121.9,9,8,0,0,0,0,0,0,0,0,0,False,True,111.09,9,8,0,0,0,0,0,0,0,0,0,True,True,91.57,9,8,0,0,0,0,0,0,0,0,0,True,True,89.28,9,8,0,0,0,0,0,0,0,0,0,True,True,93.87,9,8,0,0,0,0,0,0,0,0,0,True,9,1769,94.686,4,4,0,0,5,1,8.2,2.875,3.875
5f5265167ef2f0508471c6f5,5,Yes,Male,24,True,52.61,0,0,0,0,0,0,0,0,0,True,20.54,0,0,0,0,0,0,0,0,0,True,38.6,0,0,0,0,0,0,0,0,0,True,65.79,0,0,0,0,0,0,0,0,0,4,False,70.3,8,7,0,0,0,0,0,0,0,1,1,False,True,74.94,9,8,0,0,0,0,0,0,0,0,0,False,True,64.94,9,8,0,0,0,0,0,0,0,0,0,False,True,106.11,9,8,0,0,0,0,0,0,0,0,0,False,True,82.44,9,8,0,0,0,0,0,0,0,0,0,False,True,77.31,9,8,0,0,0,0,0,0,0,0,0,False,True,105.51,9,8,0,0,0,0,0,0,0,0,0,True,True,83.9,9,8,0,0,0,0,0,0,0,0,0,True,True,91.39,9,8,0,0,0,0,0,0,0,0,0,True,True,67.7,9,8,0,0,0,0,0,0,0,0,0,True,9,1408,82.45400000000001,4,4,0,0,5,1,8.8,3.5,3.25
