ProlificID,cohort,consent,gender,age,training1_success,training1_time,training1_dist_C,training1_dist_E,training1_dist_F,training1_dist_L,training1_dist_M,training1_dist_N,training1_dist_O,training1_dist_T,training1_sum_distance,training2_success,training2_time,training2_dist_C,training2_dist_E,training2_dist_F,training2_dist_L,training2_dist_M,training2_dist_N,training2_dist_O,training2_dist_T,training2_sum_distance,training3_success,training3_time,training3_dist_C,training3_dist_E,training3_dist_F,training3_dist_L,training3_dist_M,training3_dist_N,training3_dist_O,training3_dist_T,training3_sum_distance,training4_success,training4_time,training4_dist_C,training4_dist_E,training4_dist_F,training4_dist_L,training4_dist_M,training4_dist_N,training4_dist_O,training4_dist_T,training4_sum_distance,training_sum_success,game1_success,game1_time,game1_sum_identified,game1_success_rate,game1_dist_C,game1_dist_E,game1_dist_F,game1_dist_L,game1_dist_M,game1_dist_N,game1_dist_O,game1_dist_T,game1_sum_distance,game1_ca_agreed,game2_success,game2_time,game2_sum_identified,game2_success_rate,game2_dist_C,game2_dist_E,game2_dist_F,game2_dist_L,game2_dist_M,game2_dist_N,game2_dist_O,game2_dist_T,game2_sum_distance,game2_ca_agreed,game3_success,game3_time,game3_sum_identified,game3_success_rate,game3_dist_C,game3_dist_E,game3_dist_F,game3_dist_L,game3_dist_M,game3_dist_N,game3_dist_O,game3_dist_T,game3_sum_distance,game3_ca_agreed,game4_success,game4_time,game4_sum_identified,game4_success_rate,game4_dist_C,game4_dist_E,game4_dist_F,game4_dist_L,game4_dist_M,game4_dist_N,game4_dist_O,game4_dist_T,game4_sum_distance,game4_ca_agreed,game5_success,game5_time,game5_sum_identified,game5_success_rate,game5_dist_C,game5_dist_E,game5_dist_F,game5_dist_L,game5_dist_M,game5_dist_N,game5_dist_O,game5_dist_T,game5_sum_distance,game5_ca_agreed,game6_success,game6_time,game6_sum_identified,game6_success_rate,game6_dist_C,game6_dist_E,game6_dist_F,game6_dist_L,game6_dist_M,game6_dist_N,game6_dist_O,game6_dist_T,game6_sum_distance,game6_ca_agreed,game7_success,game7_time,game7_sum_identified,game7_success_rate,game7_dist_C,game7_dist_E,game7_dist_F,game7_dist_L,game7_dist_M,game7_dist_N,game7_dist_O,game7_dist_T,game7_sum_distance,game7_ca_agreed,game8_success,game8_time,game8_sum_identified,game8_success_rate,game8_dist_C,game8_dist_E,game8_dist_F,game8_dist_L,game8_dist_M,game8_dist_N,game8_dist_O,game8_dist_T,game8_sum_distance,game8_ca_agreed,game9_success,game9_time,game9_sum_identified,game9_success_rate,game9_dist_C,game9_dist_E,game9_dist_F,game9_dist_L,game9_dist_M,game9_dist_N,game9_dist_O,game9_dist_T,game9_sum_distance,game9_ca_agreed,game10_success,game10_time,game10_sum_identified,game10_success_rate,game10_dist_C,game10_dist_E,game10_dist_F,game10_dist_L,game10_dist_M,game10_dist_N,game10_dist_O,game10_dist_T,game10_sum_distance,game10_ca_agreed,game_sum_success_total,total_time,average_game_time,game_sum_ca_agreed_total,game_sum_agreed_ca_right,game_sum_agreed_ca_wrong,game_sum_disagreed_ca_right,game_sum_disagreed_ca_wrong_success,game_sum_disagreed_ca_wrong_failure,avg_task_load,avg_trust,avg_explanation
5c8ab82f36e5a10001f164ed,2,Yes,Female,48,True,56.77,0,0,0,0,0,0,0,0,0,False,66.29,0,0,0,1,0,0,0,1,2,True,41.9,0,0,0,0,0,0,0,0,0,False,59.72,0,1,0,0,0,0,0,0,1,2,False,61.5,3,4,0,0,0,1,1,3,0,1,6,False,False,65.09,5,6,0,2,0,0,0,0,0,2,4,False,False,71.16,6,6,0,0,0,0,0,2,0,1,3,False,False,57.6,9,6,0,0,0,1,0,0,0,1,2,True,False,47.13,3,2,2,1,2,0,1,1,1,0,8,False,False,63.63,4,4,0,0,1,1,0,2,0,1,5,False,True,72.06,9,8,0,0,0,0,0,0,0,0,0,True,True,81.57,9,8,0,0,0,0,0,0,0,0,0,True,False,71.63,5,4,0,1,0,1,1,1,0,0,4,False,False,60.84,3,5,0,0,0,2,1,3,0,0,6,False,2,1160,65.221,3,2,1,2,0,5,7.8,2.25,0
5c936c09e2d9fb0001386b03,2,Yes,Female,31,True,33.15,0,0,0,0,0,0,0,0,0,True,32.25,0,0,0,0,0,0,0,0,0,False,27.54,1,0,0,0,0,0,0,0,1,True,30.51,0,0,0,0,0,0,0,0,0,3,False,52.14,6,5,0,0,0,0,1,1,0,1,3,False,False,42.63,7,6,0,0,1,0,0,0,0,1,2,False,False,48.85,7,6,0,0,0,0,0,1,0,1,2,False,True,42.51,9,8,0,0,0,0,0,0,0,0,0,False,False,48.94,8,7,0,0,1,0,0,0,0,0,1,False,False,57.42,6,4,0,1,0,1,1,2,0,0,5,False,False,74.98,8,7,0,0,0,0,0,0,0,1,1,False,False,63.89,6,4,1,1,2,0,0,0,0,1,5,False,False,57.64,7,6,0,1,0,0,0,0,0,1,2,False,False,73.88,9,6,0,0,0,1,0,0,0,1,2,False,1,1055,56.288,0,0,0,4,1,5,8.6,1.75,0
5f222ba23805056d24dfd7f4,2,Yes,Female,20,True,28.05,0,0,0,0,0,0,0,0,0,True,37.55,0,0,0,0,0,0,0,0,0,False,35.05,1,0,0,0,0,0,1,0,2,True,67.86,0,0,0,0,0,0,0,0,0,3,False,66.92,8,7,0,0,0,1,0,0,0,0,1,False,False,67.92,9,6,1,0,0,0,0,0,1,0,2,False,True,73.14,9,8,0,0,0,0,0,0,0,0,0,False,True,48.15,9,8,0,0,0,0,0,0,0,0,0,False,False,65.76,8,3,2,0,1,1,0,0,2,1,7,False,True,82.03,9,8,0,0,0,0,0,0,0,0,0,False,True,92.39,9,8,0,0,0,0,0,0,0,0,0,True,True,71.89,9,8,0,0,0,0,0,0,0,0,0,True,False,85.83,8,7,0,0,0,0,0,0,0,1,1,False,False,80.2,8,7,0,0,0,1,0,0,0,0,1,False,5,1225,73.423,2,2,0,2,3,3,10.6,1.875,0
5f6a495d45e8050e4c861a76,2,Yes,Female,22,True,48.86,0,0,0,0,0,0,0,0,0,True,62.78,0,0,0,0,0,0,0,0,0,True,56.5,0,0,0,0,0,0,0,0,0,True,47.16,0,0,0,0,0,0,0,0,0,4,False,58.86,6,5,0,0,0,0,1,1,0,1,3,False,True,105.4,9,8,0,0,0,0,0,0,0,0,0,False,False,163.25,8,7,0,0,0,0,0,0,0,1,1,False,True,76.63,9,8,0,0,0,0,0,0,0,0,0,False,True,73.73,9,8,0,0,0,0,0,0,0,0,0,False,False,88.52,8,7,0,0,0,0,0,0,0,1,1,False,False,83.17,7,6,0,1,0,0,1,0,0,0,2,False,True,72.55,9,8,0,0,0,0,0,0,0,0,0,True,False,68.66,8,7,0,1,0,0,0,0,0,0,1,False,True,64.4,9,8,0,0,0,0,0,0,0,0,0,True,5,1484,85.51699999999998,2,2,0,2,3,3,6.2,1.875,0
5eb40fe5083a7321d918aff7,2,Yes,Female,29,True,71.16,0,0,0,0,0,0,0,0,0,False,91.51,0,0,0,1,0,0,0,0,1,True,56.0,0,0,0,0,0,0,0,0,0,True,37.38,0,0,0,0,0,0,0,0,0,3,False,97.83,7,6,0,0,0,0,1,1,0,0,2,False,False,92.52,8,7,1,0,0,0,0,0,0,0,1,False,False,63.4,8,7,0,0,0,0,0,0,0,1,1,False,False,90.15,8,7,0,0,0,0,0,1,0,0,1,False,True,114.26,9,8,0,0,0,0,0,0,0,0,0,False,False,117.17,6,6,0,0,0,0,0,2,0,1,3,False,False,102.97,9,6,0,1,1,0,0,0,0,0,2,False,False,128.21,8,7,0,1,0,0,0,0,0,0,1,False,False,118.1,8,7,0,1,0,0,0,0,0,0,1,False,False,129.6,8,5,1,0,0,1,0,1,0,0,3,False,1,1699,105.421,0,0,0,4,1,5,9.4,2.375,0
5f3056ac27e3be4b46c98522,2,Yes,Female,18,True,73.81,0,0,0,0,0,0,0,0,0,False,109.5,0,0,0,1,0,0,0,1,2,True,147.46,0,0,0,0,0,0,0,0,0,False,28.53,1,0,0,0,0,0,1,0,2,2,False,52.68,6,5,0,0,0,1,1,1,0,0,3,False,False,32.38,5,5,1,2,0,0,0,0,0,1,4,False,False,42.54,7,6,0,0,0,0,0,1,0,1,2,False,True,63.18,9,8,0,0,0,0,0,0,0,0,0,False,False,74.27,9,6,0,0,1,1,0,0,0,0,2,False,False,82.23,4,2,0,2,1,1,0,1,1,1,7,False,False,81.98,8,5,0,0,0,0,1,1,0,1,3,False,False,92.95,5,5,0,1,2,1,0,0,0,0,4,False,False,179.17,5,4,0,1,0,1,0,1,0,1,4,False,False,93.74,7,6,0,1,0,0,0,0,0,1,2,False,1,1525,79.512,0,0,0,4,1,5,12.0,3.125,0
5a399375a324900001af02b8,2,Yes,Female,43,True,54.71,0,0,0,0,0,0,0,0,0,True,40.15,0,0,0,0,0,0,0,0,0,True,34.5,0,0,0,0,0,0,0,0,0,True,29.07,0,0,0,0,0,0,0,0,0,4,True,118.34,9,8,0,0,0,0,0,0,0,0,0,False,True,165.18,9,8,0,0,0,0,0,0,0,0,0,False,False,164.83,8,7,0,0,0,1,0,0,0,0,1,False,True,101.62,9,8,0,0,0,0,0,0,0,0,0,False,True,228.34,9,8,0,0,0,0,0,0,0,0,0,False,False,202.48,8,7,0,1,0,0,0,0,0,0,1,False,False,153.63,8,7,0,0,0,0,1,0,0,0,1,False,False,192.4,8,7,0,1,0,0,0,0,0,0,1,False,False,237.43,10,7,0,0,0,0,0,0,1,0,1,False,True,148.23,9,8,0,0,0,0,0,0,0,0,0,True,5,2267,171.24800000000002,1,1,0,3,4,2,13.6,1.75,0
5f00b44e836b900755d6da5c,2,Yes,Male,51,True,44.2,0,0,0,0,0,0,0,0,0,True,76.93,0,0,0,0,0,0,0,0,0,True,85.04,0,0,0,0,0,0,0,0,0,True,69.54,0,0,0,0,0,0,0,0,0,4,False,85.44,6,5,1,0,0,0,1,1,0,0,3,False,False,71.21,7,4,0,1,0,0,0,1,1,1,4,False,False,77.81,8,7,0,0,0,0,0,0,0,1,1,False,True,83.88,9,8,0,0,0,0,0,0,0,0,0,False,True,89.51,9,8,0,0,0,0,0,0,0,0,0,False,False,82.22,4,4,0,2,1,0,0,1,0,1,5,False,False,110.5,8,5,0,0,0,1,1,0,0,1,3,False,False,90.46,8,7,0,1,0,0,0,0,0,0,1,False,False,127.11,5,4,1,1,0,1,0,0,0,1,4,False,False,83.66,7,6,0,0,0,1,0,0,0,1,2,False,2,1562,90.17999999999999,0,0,0,4,2,4,7.4,2.375,0
5dbc7e006effa1222568f703,2,Yes,Male,22,True,46.19,0,0,0,0,0,0,0,0,0,False,69.34,0,0,0,1,0,0,0,1,2,True,34.65,0,0,0,0,0,0,0,0,0,True,47.75,0,0,0,0,0,0,0,0,0,3,False,82.46,8,7,0,0,0,0,0,0,0,1,1,False,False,69.95,9,6,0,0,0,1,0,0,0,1,2,False,False,127.94,7,6,0,0,0,0,1,0,0,1,2,False,True,94.22,9,8,0,0,0,0,0,0,0,0,0,False,False,87.4,8,5,1,0,1,0,0,0,1,0,3,False,True,154.82,9,8,0,0,0,0,0,0,0,0,0,False,True,97.55,9,8,0,0,0,0,0,0,0,0,0,True,False,177.53,8,7,0,0,1,0,0,0,0,0,1,False,True,102.34,9,8,0,0,0,0,0,0,0,0,0,True,False,171.78,8,7,0,1,0,0,0,0,0,0,1,False,4,1733,116.599,2,2,0,2,2,4,11.6,2.5,0
5c8c529972b6f200128304ba,2,Yes,Female,34,True,66.74,0,0,0,0,0,0,0,0,0,True,24.98,0,0,0,0,0,0,0,0,0,True,37.1,0,0,0,0,0,0,0,0,0,True,30.21,0,0,0,0,0,0,0,0,0,4,False,47.96,7,6,0,0,0,0,1,1,0,0,2,False,True,73.48,9,8,0,0,0,0,0,0,0,0,0,False,False,77.07,8,7,0,0,0,0,0,0,0,1,1,False,True,64.4,9,8,0,0,0,0,0,0,0,0,0,False,False,115.89,8,7,0,0,1,0,0,0,0,0,1,False,True,136.82,9,8,0,0,0,0,0,0,0,0,0,False,False,92.06,10,7,0,0,0,1,0,0,0,0,1,False,True,73.58,9,8,0,0,0,0,0,0,0,0,0,True,False,91.43,8,7,0,0,0,0,0,0,0,1,1,False,True,89.28,9,8,0,0,0,0,0,0,0,0,0,True,5,1437,86.19699999999997,2,2,0,2,3,3,10.0,2.375,0
